"","lab","subid","diff","stimulus_num","method","age_group"
"3335","babylabuclajohnson","babylabuclajohnson_10235",NA,7,"eyetracking","12-15 mo"
"3336","babylabuclajohnson","babylabuclajohnson_10235",NA,7,"eyetracking","12-15 mo"
"3337","babylabuclajohnson","babylabuclajohnson_10235",7.58,8,"eyetracking","12-15 mo"
"3338","babylabuclajohnson","babylabuclajohnson_10183",-4.47,5,"eyetracking","12-15 mo"
"3339","babylabuclajohnson","babylabuclajohnson_10183",-1.45,7,"eyetracking","12-15 mo"
"3340","babylabuclajohnson","babylabuclajohnson_10183",0.66,1,"eyetracking","12-15 mo"
"3341","babylabuclajohnson","babylabuclajohnson_10183",0.49,3,"eyetracking","12-15 mo"
"3342","babylabuclajohnson","babylabuclajohnson_10183",-6.45,2,"eyetracking","12-15 mo"
"3343","babylabuclajohnson","babylabuclajohnson_10183",0.61,4,"eyetracking","12-15 mo"
"3344","babylabuclajohnson","babylabuclajohnson_10183",NA,6,"eyetracking","12-15 mo"
"3345","babylabuclajohnson","babylabuclajohnson_10183",NA,6,"eyetracking","12-15 mo"
"3346","babylabuclajohnson","babylabuclajohnson_10183",-6.53,8,"eyetracking","12-15 mo"
"3347","babylabuclajohnson","babylabuclajohnson_10150",-8.33,1,"eyetracking","12-15 mo"
"3348","babylabuclajohnson","babylabuclajohnson_10150",NA,2,"eyetracking","12-15 mo"
"3349","babylabuclajohnson","babylabuclajohnson_10150",NA,2,"eyetracking","12-15 mo"
"3350","babylabuclajohnson","babylabuclajohnson_10150",-2.36,3,"eyetracking","12-15 mo"
"3351","babylabuclajohnson","babylabuclajohnson_10150",NA,4,"eyetracking","12-15 mo"
"3352","babylabuclajohnson","babylabuclajohnson_10150",NA,4,"eyetracking","12-15 mo"
"3353","babylabuclajohnson","babylabuclajohnson_10150",10.63,5,"eyetracking","12-15 mo"
"3354","babylabuclajohnson","babylabuclajohnson_10150",3.19,6,"eyetracking","12-15 mo"
"3355","babylabuclajohnson","babylabuclajohnson_10150",2.96,7,"eyetracking","12-15 mo"
"3356","babylabuclajohnson","babylabuclajohnson_10150",5.34,8,"eyetracking","12-15 mo"
"3357","babylabuclajohnson","babylabuclajohnson_10124",-4.73,1,"eyetracking","12-15 mo"
"3358","babylabuclajohnson","babylabuclajohnson_10124",7.47,2,"eyetracking","12-15 mo"
"3359","babylabuclajohnson","babylabuclajohnson_10124",6.45,3,"eyetracking","12-15 mo"
"3360","babylabuclajohnson","babylabuclajohnson_10124",-5.74,5,"eyetracking","12-15 mo"
"3361","babylabuclajohnson","babylabuclajohnson_10124",2.14,6,"eyetracking","12-15 mo"
"3362","babylabuclajohnson","babylabuclajohnson_10124",-0.0600000000000001,7,"eyetracking","12-15 mo"
"3363","babylabuclajohnson","babylabuclajohnson_10124",NA,8,"eyetracking","12-15 mo"
"3364","babylabuclajohnson","babylabuclajohnson_10176",13.66,5,"eyetracking","12-15 mo"
"3365","babylabuclajohnson","babylabuclajohnson_10176",-7.21,7,"eyetracking","12-15 mo"
"3366","babylabuclajohnson","babylabuclajohnson_10176",-1.95,1,"eyetracking","12-15 mo"
"3367","babylabuclajohnson","babylabuclajohnson_10176",1.05,3,"eyetracking","12-15 mo"
"3368","babylabuclajohnson","babylabuclajohnson_10176",NA,2,"eyetracking","12-15 mo"
"3369","babylabuclajohnson","babylabuclajohnson_10176",NA,2,"eyetracking","12-15 mo"
"3370","babylabuclajohnson","babylabuclajohnson_10176",9.04,4,"eyetracking","12-15 mo"
"3371","babylabuclajohnson","babylabuclajohnson_10176",2.69,6,"eyetracking","12-15 mo"
"3372","babylabuclajohnson","babylabuclajohnson_10176",-1.55,8,"eyetracking","12-15 mo"
"3373","babylabuclajohnson","babylabuclajohnson_10557",-12.42,5,"eyetracking","12-15 mo"
"3374","babylabuclajohnson","babylabuclajohnson_10557",10.73,7,"eyetracking","12-15 mo"
"3375","babylabuclajohnson","babylabuclajohnson_10557",-6.63,1,"eyetracking","12-15 mo"
"3376","babylabuclajohnson","babylabuclajohnson_10557",-8.75,3,"eyetracking","12-15 mo"
"3377","babylabuclajohnson","babylabuclajohnson_10557",3.93,2,"eyetracking","12-15 mo"
"3378","babylabuclajohnson","babylabuclajohnson_10557",NA,4,"eyetracking","12-15 mo"
"3379","babylabuclajohnson","babylabuclajohnson_10557",NA,4,"eyetracking","12-15 mo"
"3380","babylabuclajohnson","babylabuclajohnson_10557",14.66,6,"eyetracking","12-15 mo"
"3381","babylabuclajohnson","babylabuclajohnson_10557",-12.37,8,"eyetracking","12-15 mo"
"3382","babylabumassb","babylabumassb_mbpumb007082569",12.5634,5,"eyetracking","6-9 mo"
"3383","babylabumassb","babylabumassb_mbpumb007082569",2.57,7,"eyetracking","6-9 mo"
"3384","babylabumassb","babylabumassb_mbpumb007082569",8.0633,1,"eyetracking","6-9 mo"
"3385","babylabumassb","babylabumassb_mbpumb007082569",NA,3,"eyetracking","6-9 mo"
"3386","babylabumassb","babylabumassb_mbpumb007082569",NA,3,"eyetracking","6-9 mo"
"3387","babylabumassb","babylabumassb_mbpumb007082569",NA,2,"eyetracking","6-9 mo"
"3388","babylabumassb","babylabumassb_mbpumb007082569",NA,4,"eyetracking","6-9 mo"
"3389","babylabumassb","babylabumassb_mbpumb010082595",-2.22,1,"eyetracking","6-9 mo"
"3390","babylabumassb","babylabumassb_mbpumb010082595",0.1333,2,"eyetracking","6-9 mo"
"3391","babylabumassb","babylabumassb_mbpumb010082595",7.5234,3,"eyetracking","6-9 mo"
"3392","babylabumassb","babylabumassb_mbpumb010082595",2.45,4,"eyetracking","6-9 mo"
"3393","babylabumassb","babylabumassb_mbpumb010082595",4.2134,5,"eyetracking","6-9 mo"
"3394","babylabumassb","babylabumassb_mbpumb010082595",3.8733,6,"eyetracking","6-9 mo"
"3395","babylabumassb","babylabumassb_mbpumb010082595",1.39,7,"eyetracking","6-9 mo"
"3396","babylabumassb","babylabumassb_mbpumb010082595",3.66,8,"eyetracking","6-9 mo"
"3397","babylabumassb","babylabumassb_mbpumb020062591",-1.4366,5,"eyetracking","6-9 mo"
"3398","babylabumassb","babylabumassb_mbpumb020062591",NA,7,"eyetracking","6-9 mo"
"3399","babylabumassb","babylabumassb_mbpumb020062591",-0.9833,1,"eyetracking","6-9 mo"
"3400","babylabumassb","babylabumassb_mbpumb020062591",-3.03,3,"eyetracking","6-9 mo"
"3401","babylabumassb","babylabumassb_mbpumb020062591",2.6434,2,"eyetracking","6-9 mo"
"3402","babylabumassb","babylabumassb_mbpumb020062591",3.4233,4,"eyetracking","6-9 mo"
"3403","babylabumassb","babylabumassb_mbpumb020062591",NA,6,"eyetracking","6-9 mo"
"3404","babylabumassb","babylabumassb_mbpumb020062591",NA,8,"eyetracking","6-9 mo"
"3405","babylabumassb","babylabumassb_mbpumb020062591",NA,8,"eyetracking","6-9 mo"
"3406","babylabumassb","babylabumassb_mbpumb021062607",1.38,1,"eyetracking","6-9 mo"
"3407","babylabumassb","babylabumassb_mbpumb021062607",1.7833,2,"eyetracking","6-9 mo"
"3408","babylabumassb","babylabumassb_mbpumb021062607",2.33,3,"eyetracking","6-9 mo"
"3409","babylabumassb","babylabumassb_mbpumb021062607",-0.00999999999999979,4,"eyetracking","6-9 mo"
"3410","babylabumassb","babylabumassb_mbpumb021062607",1.7167,5,"eyetracking","6-9 mo"
"3411","babylabumassb","babylabumassb_mbpumb021062607",NA,6,"eyetracking","6-9 mo"
"3412","babylabumassb","babylabumassb_mbpumb021062607",NA,6,"eyetracking","6-9 mo"
"3413","babylabumassb","babylabumassb_mbpumb021062607",NA,7,"eyetracking","6-9 mo"
"3414","babylabumassb","babylabumassb_mbpumb021062607",NA,7,"eyetracking","6-9 mo"
"3415","babylabumassb","babylabumassb_mbpumb021062607",NA,8,"eyetracking","6-9 mo"
"3416","babylabumassb","babylabumassb_mbpumb022072610",-1.9633,1,"eyetracking","6-9 mo"
"3417","babylabumassb","babylabumassb_mbpumb022072610",0.45,2,"eyetracking","6-9 mo"
"3418","babylabumassb","babylabumassb_mbpumb022072610",NA,3,"eyetracking","6-9 mo"
"3419","babylabumassb","babylabumassb_mbpumb022072610",NA,3,"eyetracking","6-9 mo"
"3420","babylabumassb","babylabumassb_mbpumb022072610",-0.1034,4,"eyetracking","6-9 mo"
"3421","babylabumassb","babylabumassb_mbpumb022072610",-1.2934,5,"eyetracking","6-9 mo"
"3422","babylabumassb","babylabumassb_mbpumb022072610",0.0667,6,"eyetracking","6-9 mo"
"3423","babylabumassb","babylabumassb_mbpumb022072610",NA,7,"eyetracking","6-9 mo"
"3424","babylabumassb","babylabumassb_mbpumb022072610",NA,7,"eyetracking","6-9 mo"
"3425","babylabumassb","babylabumassb_mbpumb022072610",1.9167,8,"eyetracking","6-9 mo"
"3426","babylabumassb","babylabumassb_mbpumb023062605",NA,5,"eyetracking","6-9 mo"
"3427","babylabumassb","babylabumassb_mbpumb023062605",NA,7,"eyetracking","6-9 mo"
"3428","babylabumassb","babylabumassb_mbpumb023062605",NA,1,"eyetracking","6-9 mo"
"3429","babylabumassb","babylabumassb_mbpumb023062605",NA,1,"eyetracking","6-9 mo"
"3430","babylabumassb","babylabumassb_mbpumb023062605",NA,3,"eyetracking","6-9 mo"
"3431","babylabumassb","babylabumassb_mbpumb023062605",NA,2,"eyetracking","6-9 mo"
"3432","babylabumassb","babylabumassb_mbpumb023062605",NA,4,"eyetracking","6-9 mo"
"3433","babylabumassb","babylabumassb_mbpumb023062605",NA,6,"eyetracking","6-9 mo"
"3434","babylabumassb","babylabumassb_mbpumb023062605",NA,8,"eyetracking","6-9 mo"
"3435","babylabumassb","babylabumassb_mbpumb023062605",NA,8,"eyetracking","6-9 mo"
"3436","babylabumassb","babylabumassb_mbpumb025092613",1.9833,1,"eyetracking","6-9 mo"
"3437","babylabumassb","babylabumassb_mbpumb025092613",0.63,2,"eyetracking","6-9 mo"
"3438","babylabumassb","babylabumassb_mbpumb025092613",7.17,3,"eyetracking","6-9 mo"
"3439","babylabumassb","babylabumassb_mbpumb025092613",3.0833,4,"eyetracking","6-9 mo"
"3440","babylabumassb","babylabumassb_mbpumb025092613",1.5,5,"eyetracking","6-9 mo"
"3441","babylabumassb","babylabumassb_mbpumb025092613",NA,6,"eyetracking","6-9 mo"
"3442","babylabumassb","babylabumassb_mbpumb025092613",NA,6,"eyetracking","6-9 mo"
"3443","babylabumassb","babylabumassb_mbpumb025092613",2.3467,7,"eyetracking","6-9 mo"
"3444","babylabumassb","babylabumassb_mbpumb025092613",1.28,8,"eyetracking","6-9 mo"
"3445","babylabumassb","babylabumassb_mbpumb027082609",NA,5,"eyetracking","6-9 mo"
"3446","babylabumassb","babylabumassb_mbpumb027082609",NA,7,"eyetracking","6-9 mo"
"3447","babylabumassb","babylabumassb_mbpumb027082609",NA,7,"eyetracking","6-9 mo"
"3448","babylabumassb","babylabumassb_mbpumb027082609",NA,1,"eyetracking","6-9 mo"
"3449","babylabumassb","babylabumassb_mbpumb027082609",NA,3,"eyetracking","6-9 mo"
"3450","babylabumassb","babylabumassb_mbpumb027082609",NA,2,"eyetracking","6-9 mo"
"3451","babylabumassb","babylabumassb_mbpumb027082609",NA,4,"eyetracking","6-9 mo"
"3452","babylabumassb","babylabumassb_mbpumb027082609",NA,6,"eyetracking","6-9 mo"
"3453","babylabumassb","babylabumassb_mbpumb027082609",NA,8,"eyetracking","6-9 mo"
"3454","babylabumassb","babylabumassb_mbpumb027082609",NA,8,"eyetracking","6-9 mo"
"3455","babylabumassb","babylabumassb_mbpumb031092643",NA,1,"eyetracking","6-9 mo"
"3456","babylabumassb","babylabumassb_mbpumb031092643",NA,2,"eyetracking","6-9 mo"
"3457","babylabumassb","babylabumassb_mbpumb031092643",NA,3,"eyetracking","6-9 mo"
"3458","babylabumassb","babylabumassb_mbpumb031092643",NA,4,"eyetracking","6-9 mo"
"3459","babylabumassb","babylabumassb_mbpumb031092643",NA,5,"eyetracking","6-9 mo"
"3460","babylabumassb","babylabumassb_mbpumb031092643",NA,6,"eyetracking","6-9 mo"
"3461","babylabumassb","babylabumassb_mbpumb031092643",NA,6,"eyetracking","6-9 mo"
"3462","babylabumassb","babylabumassb_mbpumb031092643",NA,7,"eyetracking","6-9 mo"
"3463","babylabumassb","babylabumassb_mbpumb031092643",NA,7,"eyetracking","6-9 mo"
"3464","babylabumassb","babylabumassb_mbpumb031092643",NA,8,"eyetracking","6-9 mo"
"3465","babylabumassb","babylabumassb_mbpumb033072676",NA,1,"eyetracking","6-9 mo"
"3466","babylabumassb","babylabumassb_mbpumb033072676",NA,2,"eyetracking","6-9 mo"
"3467","babylabumassb","babylabumassb_mbpumb033072676",NA,2,"eyetracking","6-9 mo"
"3468","babylabumassb","babylabumassb_mbpumb033072676",NA,3,"eyetracking","6-9 mo"
"3469","babylabumassb","babylabumassb_mbpumb033072676",NA,4,"eyetracking","6-9 mo"
"3470","babylabumassb","babylabumassb_mbpumb033072676",NA,5,"eyetracking","6-9 mo"
"3471","babylabumassb","babylabumassb_mbpumb037072680",NA,1,"eyetracking","6-9 mo"
"3472","babylabumassb","babylabumassb_mbpumb037072680",NA,2,"eyetracking","6-9 mo"
"3473","babylabumassb","babylabumassb_mbpumb037072680",4.98,3,"eyetracking","6-9 mo"
"3474","babylabumassb","babylabumassb_mbpumb037072680",0.4467,4,"eyetracking","6-9 mo"
"3475","babylabumassb","babylabumassb_mbpumb037072680",-0.7467,5,"eyetracking","6-9 mo"
"3476","babylabumassb","babylabumassb_mbpumb037072680",NA,6,"eyetracking","6-9 mo"
"3477","babylabumassb","babylabumassb_mbpumb037072680",NA,6,"eyetracking","6-9 mo"
"3478","babylabumassb","babylabumassb_mbpumb037072680",0.0600000000000001,7,"eyetracking","6-9 mo"
"3479","babylabumassb","babylabumassb_mbpumb037072680",NA,8,"eyetracking","6-9 mo"
"3480","babylabumassb","babylabumassb_mbpumb038062700",NA,1,"eyetracking","6-9 mo"
"3481","babylabumassb","babylabumassb_mbpumb038062700",NA,2,"eyetracking","6-9 mo"
"3482","babylabumassb","babylabumassb_mbpumb038062700",NA,3,"eyetracking","6-9 mo"
"3483","babylabumassb","babylabumassb_mbpumb038062700",NA,4,"eyetracking","6-9 mo"
"3484","babylabumassb","babylabumassb_mbpumb038062700",NA,5,"eyetracking","6-9 mo"
"3485","babylabumassb","babylabumassb_mbpumb038062700",NA,6,"eyetracking","6-9 mo"
"3486","babylabumassb","babylabumassb_mbpumb038062700",NA,7,"eyetracking","6-9 mo"
"3487","babylabumassb","babylabumassb_mbpumb041062698",0.91,1,"eyetracking","6-9 mo"
"3488","babylabumassb","babylabumassb_mbpumb041062698",2.6867,2,"eyetracking","6-9 mo"
"3489","babylabumassb","babylabumassb_mbpumb041062698",0.2866,3,"eyetracking","6-9 mo"
"3490","babylabumassb","babylabumassb_mbpumb041062698",2.1333,4,"eyetracking","6-9 mo"
"3491","babylabumassb","babylabumassb_mbpumb041062698",-0.7767,5,"eyetracking","6-9 mo"
"3492","babylabumassb","babylabumassb_mbpumb001122522",-1.0867,1,"eyetracking","9-12 mo"
"3493","babylabumassb","babylabumassb_mbpumb001122522",6.1,2,"eyetracking","9-12 mo"
"3494","babylabumassb","babylabumassb_mbpumb001122522",-5.1467,3,"eyetracking","9-12 mo"
"3495","babylabumassb","babylabumassb_mbpumb001122522",-4.77,4,"eyetracking","9-12 mo"
"3496","babylabumassb","babylabumassb_mbpumb001122522",-2.86,5,"eyetracking","9-12 mo"
"3497","babylabumassb","babylabumassb_mbpumb001122522",5.8767,6,"eyetracking","9-12 mo"
"3498","babylabumassb","babylabumassb_mbpumb001122522",2.0867,7,"eyetracking","9-12 mo"
"3499","babylabumassb","babylabumassb_mbpumb001122522",2.2567,8,"eyetracking","9-12 mo"
"3500","babylabumassb","babylabumassb_mbpumb002102587",-0.166700000000001,1,"eyetracking","9-12 mo"
"3501","babylabumassb","babylabumassb_mbpumb002102587",-0.593300000000001,2,"eyetracking","9-12 mo"
"3502","babylabumassb","babylabumassb_mbpumb002102587",6.07,3,"eyetracking","9-12 mo"
"3503","babylabumassb","babylabumassb_mbpumb002102587",NA,4,"eyetracking","9-12 mo"
"3504","babylabumassb","babylabumassb_mbpumb002102587",NA,4,"eyetracking","9-12 mo"
"3505","babylabumassb","babylabumassb_mbpumb002102587",NA,5,"eyetracking","9-12 mo"
"3506","babylabumassb","babylabumassb_mbpumb002102587",NA,5,"eyetracking","9-12 mo"
"3507","babylabumassb","babylabumassb_mbpumb002102587",-12.0766,6,"eyetracking","9-12 mo"
"3508","babylabumassb","babylabumassb_mbpumb002102587",-9.3334,7,"eyetracking","9-12 mo"
"3509","babylabumassb","babylabumassb_mbpumb002102587",2.7567,8,"eyetracking","9-12 mo"
"3510","babylabumassb","babylabumassb_mbpumb004112506",1.03,5,"eyetracking","9-12 mo"
"3511","babylabumassb","babylabumassb_mbpumb004112506",-4.2,7,"eyetracking","9-12 mo"
"3512","babylabumassb","babylabumassb_mbpumb004112506",2.6467,1,"eyetracking","9-12 mo"
"3513","babylabumassb","babylabumassb_mbpumb004112506",-1.6767,3,"eyetracking","9-12 mo"
"3514","babylabumassb","babylabumassb_mbpumb004112506",0.46,2,"eyetracking","9-12 mo"
"3515","babylabumassb","babylabumassb_mbpumb004112506",NA,4,"eyetracking","9-12 mo"
"3516","babylabumassb","babylabumassb_mbpumb006102536",-2.2967,1,"eyetracking","9-12 mo"
"3517","babylabumassb","babylabumassb_mbpumb006102536",2.6667,2,"eyetracking","9-12 mo"
"3518","babylabumassb","babylabumassb_mbpumb006102536",NA,3,"eyetracking","9-12 mo"
"3519","babylabumassb","babylabumassb_mbpumb006102536",NA,3,"eyetracking","9-12 mo"
"3520","babylabumassb","babylabumassb_mbpumb006102536",NA,4,"eyetracking","9-12 mo"
"3521","babylabumassb","babylabumassb_mbpumb006102536",NA,4,"eyetracking","9-12 mo"
"3522","babylabumassb","babylabumassb_mbpumb006102536",5.0533,5,"eyetracking","9-12 mo"
"3523","babylabumassb","babylabumassb_mbpumb006102536",6.0933,6,"eyetracking","9-12 mo"
"3524","babylabumassb","babylabumassb_mbpumb006102536",-1.5734,7,"eyetracking","9-12 mo"
"3525","babylabumassb","babylabumassb_mbpumb006102536",NA,8,"eyetracking","9-12 mo"
"3526","babylabumassb","babylabumassb_mbpumb006102536",NA,8,"eyetracking","9-12 mo"
"3527","babylabumassb","babylabumassb_mbpumb016122547",NA,5,"eyetracking","9-12 mo"
"3528","babylabumassb","babylabumassb_mbpumb016122547",NA,5,"eyetracking","9-12 mo"
"3529","babylabumassb","babylabumassb_mbpumb016122547",0.2667,7,"eyetracking","9-12 mo"
"3530","babylabumassb","babylabumassb_mbpumb016122547",NA,1,"eyetracking","9-12 mo"
"3531","babylabumassb","babylabumassb_mbpumb016122547",NA,1,"eyetracking","9-12 mo"
"3532","babylabumassb","babylabumassb_mbpumb016122547",NA,3,"eyetracking","9-12 mo"
"3533","babylabumassb","babylabumassb_mbpumb016122547",NA,3,"eyetracking","9-12 mo"
"3534","babylabumassb","babylabumassb_mbpumb016122547",NA,2,"eyetracking","9-12 mo"
"3535","babylabumassb","babylabumassb_mbpumb016122547",NA,4,"eyetracking","9-12 mo"
"3536","babylabumassb","babylabumassb_mbpumb016122547",NA,4,"eyetracking","9-12 mo"
"3537","babylabumassb","babylabumassb_mbpumb016122547",NA,6,"eyetracking","9-12 mo"
"3538","babylabumassb","babylabumassb_mbpumb016122547",NA,6,"eyetracking","9-12 mo"
"3539","babylabumassb","babylabumassb_mbpumb029102634",NA,1,"eyetracking","9-12 mo"
"3540","babylabumassb","babylabumassb_mbpumb029102634",NA,1,"eyetracking","9-12 mo"
"3541","babylabumassb","babylabumassb_mbpumb029102634",0.8434,2,"eyetracking","9-12 mo"
"3542","babylabumassb","babylabumassb_mbpumb029102634",NA,3,"eyetracking","9-12 mo"
"3543","babylabumassb","babylabumassb_mbpumb029102634",NA,3,"eyetracking","9-12 mo"
"3544","babylabumassb","babylabumassb_mbpumb029102634",-3.5166,4,"eyetracking","9-12 mo"
"3545","babylabumassb","babylabumassb_mbpumb029102634",NA,5,"eyetracking","9-12 mo"
"3546","babylabumassb","babylabumassb_mbpumb029102634",NA,5,"eyetracking","9-12 mo"
"3547","babylabumassb","babylabumassb_mbpumb032112620",-8.5766,5,"eyetracking","9-12 mo"
"3548","babylabumassb","babylabumassb_mbpumb032112620",1.39,7,"eyetracking","9-12 mo"
"3549","babylabumassb","babylabumassb_mbpumb032112620",3.5167,1,"eyetracking","9-12 mo"
"3550","babylabumassb","babylabumassb_mbpumb032112620",NA,3,"eyetracking","9-12 mo"
"3551","babylabumassb","babylabumassb_mbpumb032112620",NA,3,"eyetracking","9-12 mo"
"3552","babylabumassb","babylabumassb_mbpumb032112620",-1.32,2,"eyetracking","9-12 mo"
"3553","babylabumassb","babylabumassb_mbpumb032112620",NA,4,"eyetracking","9-12 mo"
"3554","babylabumassb","babylabumassb_mbpumb032112620",NA,4,"eyetracking","9-12 mo"
"3555","babylabumassb","babylabumassb_mbpumb032112620",NA,6,"eyetracking","9-12 mo"
"3556","babylabumassb","babylabumassb_mbpumb034092678",2.14,1,"eyetracking","9-12 mo"
"3557","babylabumassb","babylabumassb_mbpumb034092678",-2.3966,2,"eyetracking","9-12 mo"
"3558","babylabumassb","babylabumassb_mbpumb034092678",0.64,3,"eyetracking","9-12 mo"
"3559","babylabumassb","babylabumassb_mbpumb034092678",-1.54,4,"eyetracking","9-12 mo"
"3560","babylabumassb","babylabumassb_mbpumb034092678",4.6667,5,"eyetracking","9-12 mo"
"3561","babylabumassb","babylabumassb_mbpumb034092678",-3.94,6,"eyetracking","9-12 mo"
"3562","babylabumassb","babylabumassb_mbpumb034092678",-0.0033000000000003,7,"eyetracking","9-12 mo"
"3563","babylabumassb","babylabumassb_mbpumb039112655",5.6334,5,"eyetracking","9-12 mo"
